"AnimalName","AnimalGender","AnimalBirthYear","BreedName","ZipCode","LicenseIssuedDate","LicenseExpiredDate","Extract.Year","Borough","BoroughPop"
"BRISCOE","M",2007,"Boxer",10001,"07/08/2015","07/23/2016",2016,"Manhattan",1663447
"LUCY","F",2002,"Cairn Terrier",10011,"07/08/2015","07/30/2017",2016,"Manhattan",1663447
"TEX","M",1998,"Yorkshire Terrier",11234,"01/21/2015","02/28/2016",2016,"Brooklyn",2640329
"RUSTY","M",2004,"Beagle",11238,"07/08/2015","07/30/2016",2016,"Brooklyn",2640329
"TEDDY","F",2003,"German Shepherd Dog",11103,"07/08/2015","07/30/2016",2016,"Queens",2339150
"LILY","F",2004,"Bichon Frise",11368,"07/08/2015","07/30/2016",2016,"Queens",2339150
"MAXWELL","M",2013,"Maltese",11433,"07/08/2015","07/08/2016",2016,"Queens",2339150
"UNKNOWN","F",2015,"Jack Russell Terrier",11226,"07/08/2015","07/08/2016",2016,"Brooklyn",2640329
"POOVY","M",2015,"Yorkshire Terrier",10460,"07/08/2015","07/08/2016",2016,"Bronx",1446541
"MR.","M",2008,"Dachshund Smooth Coat",11237,"07/08/2015","07/08/2016",2016,"Brooklyn",2640329
"MARIAH","F",2013,"Portuguese Water Dog",10025,"07/08/2015","07/14/2016",2016,"Manhattan",1663447
"MISTER","M",2003,"Australian Cattledog",11105,"07/08/2015","07/28/2016",2016,"Queens",2339150
"TERRI","F",2000,"Irish Terrier",10309,"07/08/2015","06/29/2016",2016,"Staten Island",475948
"SKUTTLE","M",2000,"Havanese",10463,"07/08/2015","07/30/2016",2016,"Bronx",1446541
"COOPER","M",2004,"Bull Dog, French",10028,"07/08/2015","07/30/2016",2016,"Manhattan",1663447
"PADDINGTON","M",1998,"Beagle Crossbreed",10038,"01/28/2015","01/28/2016",2016,"Manhattan",1663447
"ISABELLE","F",2007,"Cavalier King Charles Spaniel",11239,"07/08/2015","07/30/2016",2016,"Brooklyn",2640329
"GEPETTO","M",2008,"Pomeranian",11357,"07/08/2015","06/05/2016",2016,"Queens",2339150
"HUCKLEBERRY","M",2010,"Shih Tzu",10006,"07/08/2015","07/30/2016",2016,"Manhattan",1663447
"MOUSSE","F",2008,"Labrador Retriever",10011,"07/08/2015","08/16/2016",2016,"Manhattan",1663447
"KUMA","F",2009,"Shiba Inu",11211,"07/08/2015","08/10/2016",2016,"Brooklyn",2640329
"YEAGER","M",2007,"Pointer, German Shorthaired",10011,"07/08/2015","08/08/2018",2016,"Manhattan",1663447
"OSCAR","M",2010,"Labrador Retriever",11217,"07/08/2015","08/18/2016",2016,"Brooklyn",2640329
"ROSIE","F",2014,"Yorkshire Terrier",10314,"07/08/2015","07/08/2016",2016,"Staten Island",475948
"KIRA","F",2015,"Terrier mix",10314,"07/08/2015","07/08/2017",2016,"Staten Island",475948
"MILEY","F",2015,"American Pit Bull Mix / Pit Bull Mix",11368,"07/08/2015","07/08/2016",2016,"Queens",2339150
"ZERO","M",2009,"Papillon",11215,"07/08/2015","07/08/2016",2016,"Brooklyn",2640329
"HADLEY","F",2002,"Airedale Terrier",11694,"07/08/2015","07/08/2016",2016,"Queens",2339150
"ZOE","F",2006,"Staffordshire Bull Terrier",11417,"07/08/2015","07/08/2016",2016,"Queens",2339150
"MAROR","M",2001,"American Pit Bull Mix / Pit Bull Mix",11205,"07/08/2015","06/25/2016",2016,"Brooklyn",2640329
"GUCCI","M",2009,"Yorkshire Terrier Crossbreed",11693,"07/08/2015","07/22/2016",2016,"Queens",2339150
"ZORRO","M",2013,"Pomeranian",10037,"07/09/2015","07/10/2016",2016,"Manhattan",1663447
"FLUFFY","M",2012,"Maltese",10029,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"ARNIE","M",2014,"Miniature Schnauzer",10011,"07/09/2015","07/09/2020",2016,"Manhattan",1663447
"PANCAKE","F",2007,"Yorkshire Terrier",11224,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"JESTER","M",2014,"Shih Tzu",10467,"07/09/2015","07/09/2016",2016,"Bronx",1446541
"UNKNOWN","F",2014,"Boston Terrier",11415,"07/09/2015","07/09/2016",2016,"Queens",2339150
"MADDIE","F",2005,"Dachshund",10065,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"RILEY","F",2009,"Beagle Crossbreed",10314,"07/09/2015","07/09/2017",2016,"Staten Island",475948
"TINA","F",2008,"Yorkshire Terrier",10037,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"LUCKY","M",2015,"Yorkshire Terrier",10462,"07/09/2015","07/09/2016",2016,"Bronx",1446541
"CANELA","F",2014,"Miniature Pinscher",11208,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"REZ","M",2012,"Pomeranian",10026,"07/09/2015","07/09/2018",2016,"Manhattan",1663447
"COOKIE","F",1998,"Beagle",11209,"01/30/2015","02/28/2016",2016,"Brooklyn",2640329
"ZORRO","M",2010,"Chihuahua",10309,"07/09/2015","08/02/2016",2016,"Staten Island",475948
"MUFFIN","F",1998,"Lhasa Apso",11230,"01/30/2015","02/28/2016",2016,"Brooklyn",2640329
"FROSTY","M",1998,"West High White Terrier",10304,"01/30/2015","03/30/2016",2016,"Staten Island",475948
"TIKA","F",2003,"Pomeranian",11234,"07/09/2015","06/29/2016",2016,"Brooklyn",2640329
"PEANUT","M",2005,"Yorkshire Terrier",10029,"07/09/2015","07/30/2016",2016,"Manhattan",1663447
"PETER","M",2001,"Maltese",11377,"07/09/2015","07/13/2016",2016,"Queens",2339150
"TIFFIE","F",2008,"Chihuahua",10010,"07/09/2015","05/19/2016",2016,"Manhattan",1663447
"RODNEY","M",2006,"American Pit Bull Terrier/Pit Bull",11226,"07/09/2015","07/17/2016",2016,"Brooklyn",2640329
"SOPHIE","F",2011,"Wheaton Terrier",10032,"07/09/2015","06/06/2016",2016,"Manhattan",1663447
"BRADLEY","M",2011,"Maltese Crossbreed",11354,"07/09/2015","07/09/2017",2016,"Queens",2339150
"CEASAR","M",2013,"Labrador Retriever",11361,"07/09/2015","07/09/2016",2016,"Queens",2339150
"EIFFEL","M",2014,"Shih Tzu",11421,"07/09/2015","07/09/2016",2016,"Queens",2339150
"UNONE","M",2014,"Beagle",11435,"07/09/2015","07/09/2016",2016,"Queens",2339150
"COSMO","M",1998,"Silky Terrier",10312,"02/04/2015","02/28/2016",2016,"Staten Island",475948
"ZIGGY","M",2008,"Poodle, Toy",10032,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"CEASAR","M",2014,"German Shepherd Dog",10305,"07/09/2015","07/09/2016",2016,"Staten Island",475948
"STITCH","M",2003,"Cairn Terrier",10456,"07/09/2015","07/30/2016",2016,"Bronx",1446541
"TJ","M",2007,"Chihuahua",10010,"07/09/2015","05/15/2016",2016,"Manhattan",1663447
"NINA","F",2012,"Beagle",11209,"07/09/2015","07/08/2018",2016,"Brooklyn",2640329
"GUCCI","M",2014,"American Pit Bull Terrier/Pit Bull",11212,"07/09/2015","07/21/2016",2016,"Brooklyn",2640329
"MICK","M",2014,"Bull Dog, French",10036,"07/09/2015","07/22/2016",2016,"Manhattan",1663447
"DAISY","F",2005,"Yorkshire Terrier",11354,"07/09/2015","07/09/2016",2016,"Queens",2339150
"CINDERS","F",2006,"Schnauzer, Miniature",10025,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"GINGER","F",2015,"American Bully",11221,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"ROMIE","M",2015,"Maltipoo",11417,"07/09/2015","07/09/2016",2016,"Queens",2339150
"EDUARDA","F",2015,"Coton de Tulear",11434,"07/09/2015","07/09/2016",2016,"Queens",2339150
"WASHINGTON","M",2014,"Chihuahua",11208,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"GATOR","M",2013,"Bluetick Coonhound",10028,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"BEAR","M",2010,"Chow Chow",11354,"07/09/2015","07/09/2016",2016,"Queens",2339150
"SHEILA","F",2012,"Shih Tzu",11102,"07/09/2015","07/09/2016",2016,"Queens",2339150
"ADDISON","F",2009,"Golden Retriever",11201,"07/09/2015","08/18/2016",2016,"Brooklyn",2640329
"HUDSON","M",2014,"Australian Shepherd",10014,"07/09/2015","07/21/2016",2016,"Manhattan",1663447
"JORGE","M",2013,"American Pit Bull Mix / Pit Bull Mix",11222,"07/09/2015","06/02/2016",2016,"Brooklyn",2640329
"JED","M",2013,"Schnauzer Crossbreed",10016,"07/09/2015","07/09/2017",2016,"Manhattan",1663447
"UNKNOWN","M",2015,"Yorkshire Terrier",11367,"07/09/2015","07/09/2016",2016,"Queens",2339150
"SAM","F",2007,"Beagle",10309,"07/09/2015","07/09/2016",2016,"Staten Island",475948
"NAME NOT PROVIDED","M",2015,"Yorkshire Terrier",11228,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"JASPER","M",2010,"Yorkshire Terrier",11233,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"COOPER","M",2009,"Boston Terrier",10040,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"PLATO","M",2014,"Bulldog",10028,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"DEUCE","M",2010,"American Pit Bull Mix / Pit Bull Mix",11694,"07/09/2015","07/09/2016",2016,"Queens",2339150
"DAVE","M",2013,"Chihuahua Crossbreed",10019,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"LEO","M",2014,"Poodle Crossbreed",10016,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"LIL","M",2010,"Chihuahua",10035,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"LOLA","F",2009,"Yorkshire Terrier Crossbreed",11237,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"NAME NOT PROVIDED","F",2015,"Yorkshire Terrier",11417,"07/09/2015","07/09/2016",2016,"Queens",2339150
"TOAST","M",2007,"Pomeranian",10026,"07/09/2015","07/09/2018",2016,"Manhattan",1663447
"KAPI","M",2001,"Chihuahua",11222,"07/09/2015","07/30/2016",2016,"Brooklyn",2640329
"MOCHI","F",2004,"Labrador Retriever Crossbreed",11238,"07/09/2015","05/03/2016",2016,"Brooklyn",2640329
"CARMELO","M",2011,"Pomeranian",11377,"07/09/2015","09/19/2016",2016,"Queens",2339150
"MARNIE","F",2014,"Havanese",11377,"07/09/2015","07/22/2016",2016,"Queens",2339150
"CHICO","M",2013,"Cocker Spaniel",10025,"07/09/2015","07/27/2016",2016,"Manhattan",1663447
"MELVIN","M",2005,"Chihuahua",11105,"07/09/2015","07/23/2020",2016,"Queens",2339150
"HENRY","M",2001,"Welsh Corgi, Cardigan",10025,"07/09/2015","07/30/2016",2016,"Manhattan",1663447
"MONTE","M",2003,"Pug",10011,"07/09/2015","07/30/2016",2016,"Manhattan",1663447
"JENNA","F",2000,"Siberian Husky",11215,"07/09/2015","07/30/2016",2016,"Brooklyn",2640329
"FRANKIE","M",2002,"Yorkshire Terrier",10461,"07/09/2015","07/09/2016",2016,"Bronx",1446541
"PUGGY","F",2011,"Pug",11102,"07/09/2015","07/09/2016",2016,"Queens",2339150
"MARLEY","M",2015,"Beagle",11413,"07/09/2015","07/09/2016",2016,"Queens",2339150
"CHARLIE","M",2015,"Labradoodle",10024,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"GEORGIA","F",2015,"Wire Fox Terrier",10280,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"WATSON","M",2010,"Maltese",11238,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"CURLYFRIES","M",2012,"Maltese",11208,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"NAME NOT PROVIDED","M",2014,"Schnauzer, Miniature",11355,"07/09/2015","07/30/2016",2016,"Queens",2339150
"CHANEL","F",2003,"Yorkshire Terrier",11224,"07/09/2015","07/30/2019",2016,"Brooklyn",2640329
"BENNY","M",2010,"Shih Tzu",11434,"07/09/2015","07/26/2016",2016,"Queens",2339150
"LUCKY","M",2008,"Beagle",10017,"07/09/2015","05/08/2016",2016,"Manhattan",1663447
"DIEGO","M",2011,"Maltese",10024,"07/09/2015","07/09/2020",2016,"Manhattan",1663447
"DRAGO","M",2012,"American Bully",11221,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"SPOOKY","M",2010,"Bull Terrier",11215,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"AMY","F",2014,"Shih Tzu",10467,"07/09/2015","07/09/2016",2016,"Bronx",1446541
"LILABET","F",2003,"Labrador Retriever",10024,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"ANNABELLE","F",2012,"American Pit Bull Mix / Pit Bull Mix",11213,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"TEDDY","M",2009,"Pomeranian",11435,"07/09/2015","07/09/2016",2016,"Queens",2339150
"REX","M",2013,"American Pit Bull Mix / Pit Bull Mix",11208,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"CHARLIE","M",2010,"Labrador Retriever Crossbreed",10010,"07/09/2015","07/11/2016",2016,"Manhattan",1663447
"GRACE","F",2012,"Greyhound",10033,"07/09/2015","05/15/2017",2016,"Manhattan",1663447
"RIPLEY","F",2001,"West High White Terrier",10022,"07/09/2015","07/30/2016",2016,"Manhattan",1663447
"GRACIE","F",2002,"Poodle, Miniature",10025,"07/09/2015","07/30/2016",2016,"Manhattan",1663447
"CHIEF","M",2007,"German Shepherd Dog",11209,"07/09/2015","07/06/2016",2016,"Brooklyn",2640329
"KAI","M",2009,"German Shepherd Dog",11219,"07/09/2015","07/22/2016",2016,"Brooklyn",2640329
"FROSTI","M",2004,"Cocker Spaniel",11214,"07/09/2015","07/16/2016",2016,"Brooklyn",2640329
"TOBY","M",2013,"Yorkshire Terrier",10459,"07/09/2015","07/09/2016",2016,"Bronx",1446541
"INDIE","F",2013,"German Shepherd Dog",10460,"07/09/2015","07/30/2016",2016,"Bronx",1446541
"RUSTY","F",2000,"American Staffordshire Terrier",10302,"07/09/2015","07/09/2016",2016,"Staten Island",475948
"MILKY","F",2014,"Shih Tzu",11204,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"CHE","F",2015,"American Pit Bull Terrier/Pit Bull",10040,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"SADIE","F",2009,"Poodle",10009,"07/09/2015","07/09/2016",2016,"Manhattan",1663447
"HUDSON","M",2014,"Bulldog",10314,"07/09/2015","07/09/2016",2016,"Staten Island",475948
"NAME NOT PROVIDED","F",2015,"Maltese",11385,"07/09/2015","07/09/2016",2016,"Queens",2339150
"FIRE","F",2013,"American Pit Bull Terrier/Pit Bull",11208,"07/09/2015","07/09/2016",2016,"Brooklyn",2640329
"ROCKY","M",2010,"Chihuahua",11233,"07/10/2015","07/10/2016",2016,"Brooklyn",2640329
"BLUESY","M",2005,"Pekingese",10280,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"BLUE","M",2012,"American Pit Bull Terrier/Pit Bull",11221,"07/10/2015","07/10/2016",2016,"Brooklyn",2640329
"NOEL","F",2015,"Shiba Inu",10466,"07/10/2015","07/10/2016",2016,"Bronx",1446541
"JADE","F",2015,"Wire Fox Terrier",10023,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"UNKNOWN","F",2015,"Poodle",10007,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"UNKNOWN","M",2015,"Cavalier King Charles Spaniel",10128,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"LUNA","F",2014,"American Pit Bull Terrier/Pit Bull",11358,"07/10/2015","08/11/2016",2016,"Queens",2339150
"RADAR","M",2011,"Great Dane",11211,"07/10/2015","08/12/2016",2016,"Brooklyn",2640329
"JAX","M",2008,"Maltese",10030,"07/10/2015","06/25/2018",2016,"Manhattan",1663447
"STORM","F",2013,"American Pit Bull Terrier/Pit Bull",11433,"07/10/2015","01/05/2016",2016,"Queens",2339150
"ALEX","M",2013,"Yorkshire Terrier",11226,"07/10/2015","08/15/2016",2016,"Brooklyn",2640329
"ZOLTAN","M",2009,"American Pit Bull Mix / Pit Bull Mix",10011,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"ROCKET","M",2015,"Cavalier King Charles Spaniel",10023,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"SUBWAY","M",2012,"West High White Terrier",11201,"07/10/2015","07/10/2016",2016,"Brooklyn",2640329
"BISCUIT","M",2007,"Cocker Spaniel",10314,"07/10/2015","07/10/2017",2016,"Staten Island",475948
"ELLIE","F",2009,"Yorkshire Terrier",11414,"07/10/2015","07/10/2016",2016,"Queens",2339150
"SOPHIE","F",2011,"Bichon Frise",10003,"07/10/2015","07/10/2020",2016,"Manhattan",1663447
"ZAZU","F",2005,"Yorkshire Terrier",10065,"07/10/2015","07/30/2016",2016,"Manhattan",1663447
"BISI","M",2009,"Pug",10452,"07/10/2015","07/10/2016",2016,"Bronx",1446541
"POPPY","F",2014,"Poodle Crossbreed",10023,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"YOGUI","M",2011,"Yorkshire Terrier",11369,"07/10/2015","07/10/2016",2016,"Queens",2339150
"ROCKY","M",2013,"Silky Terrier",10472,"07/10/2015","07/10/2016",2016,"Bronx",1446541
"TAO","M",2014,"Labrador Retriever Crossbreed",10016,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"MIA","F",2003,"Poodle, Toy",10463,"07/10/2015","07/10/2016",2016,"Bronx",1446541
"LIBERTY","F",2011,"Beagle Crossbreed",11217,"07/10/2015","07/31/2017",2016,"Brooklyn",2640329
"NIMUE","F",2014,"Chihuahua",11236,"07/10/2015","08/07/2016",2016,"Brooklyn",2640329
"STELLA","F",2014,"Pomeranian",10003,"07/10/2015","08/25/2017",2016,"Manhattan",1663447
"FRALA","F",2009,"Havanese",10128,"07/10/2015","07/08/2020",2016,"Manhattan",1663447
"MAX","F",2009,"Labrador Retriever Crossbreed",11231,"07/10/2015","01/30/2016",2016,"Brooklyn",2640329
"NAME NOT PROVIDED","F",2014,"Shiba Inu",11223,"07/10/2015","07/28/2016",2016,"Brooklyn",2640329
"SHADOW","F",2007,"Labrador Retriever Crossbreed",11216,"07/10/2015","03/12/2016",2016,"Brooklyn",2640329
"ROSABELLA","F",2007,"Scottish Terrier",10314,"07/10/2015","07/30/2016",2016,"Staten Island",475948
"LUCAS","M",2013,"Chihuahua",11377,"07/10/2015","07/10/2016",2016,"Queens",2339150
"MELO","M",2014,"Yorkshire Terrier",11427,"07/10/2015","07/10/2020",2016,"Queens",2339150
"JACK","M",2005,"Rottweiler Crossbreed",11426,"07/10/2015","07/10/2016",2016,"Queens",2339150
"GAGA","F",2008,"Yorkshire Terrier",10012,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"BASH","M",2014,"Beagle Crossbreed",11377,"07/10/2015","07/10/2016",2016,"Queens",2339150
"ZOEY","F",2008,"Rottweiler",11211,"07/10/2015","07/10/2016",2016,"Brooklyn",2640329
"BELLA","F",2015,"Maltese",11204,"07/10/2015","07/10/2016",2016,"Brooklyn",2640329
"REMY","F",2012,"American Pit Bull Mix / Pit Bull Mix",11225,"07/10/2015","07/10/2016",2016,"Brooklyn",2640329
"MARTY","M",2008,"Rhodesian Ridgeback",10009,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"LUCKY","M",2000,"Chihuahua",11375,"07/13/2015","07/30/2016",2016,"Queens",2339150
"GRIFFIN","M",2014,"Schnauzer, Giant",11377,"07/10/2015","07/10/2016",2016,"Queens",2339150
"MARSHMALLOW","F",2014,"Shih Tzu",11226,"07/10/2015","07/10/2016",2016,"Brooklyn",2640329
"CAPTAIN","M",2009,"Shiba Inu",10301,"07/10/2015","07/10/2016",2016,"Staten Island",475948
"STEWART","M",2013,"Lhasa Apso",10306,"07/10/2015","06/30/2016",2016,"Staten Island",475948
"CHUCHITO","M",2010,"Shih Tzu",11208,"07/10/2015","05/08/2016",2016,"Brooklyn",2640329
"COCO","F",2008,"Jack Russell Terrier",10456,"07/10/2015","06/12/2018",2016,"Bronx",1446541
"LILY","F",2009,"Maltese",11228,"07/10/2015","05/20/2016",2016,"Brooklyn",2640329
"TOBY","M",2004,"Silky Terrier",11218,"07/10/2015","08/12/2017",2016,"Brooklyn",2640329
"PICCOLINO","M",2002,"Miniature Pinscher",11214,"07/10/2015","07/30/2016",2016,"Brooklyn",2640329
"PARIS","F",2005,"Maltese",10029,"07/10/2015","07/30/2016",2016,"Manhattan",1663447
"NEMO","M",2015,"Shih Tzu",11385,"07/10/2015","07/10/2016",2016,"Queens",2339150
"BABS","F",2014,"German Shepherd Crossbreed",10024,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"NEMO","M",2015,"Pembroke Welsh Corgi",11377,"07/10/2015","07/10/2016",2016,"Queens",2339150
"BELLA","F",2015,"Siberian Husky",10310,"07/10/2015","07/10/2016",2016,"Staten Island",475948
"TOBY","M",2013,"Weimaraner",11223,"07/10/2015","07/10/2016",2016,"Brooklyn",2640329
"UNKNOWN","M",2015,"Yorkshire Terrier",11238,"07/10/2015","07/10/2016",2016,"Brooklyn",2640329
"MINERVA","F",2013,"Chihuahua",10022,"07/10/2015","12/28/2016",2016,"Manhattan",1663447
"AUGIE","M",2013,"Chihuahua",10026,"07/10/2015","06/01/2016",2016,"Manhattan",1663447
"LOLA","F",2012,"American Pit Bull Mix / Pit Bull Mix",10010,"07/10/2015","08/06/2018",2016,"Manhattan",1663447
"SCOUT","M",2012,"Maltese",10455,"07/10/2015","08/06/2016",2016,"Bronx",1446541
"GERTIE","F",2008,"Dachshund Smooth Coat Miniature",11377,"07/10/2015","04/08/2016",2016,"Queens",2339150
"JEREMY","M",2011,"Pomeranian",10025,"07/10/2015","07/10/2020",2016,"Manhattan",1663447
"CAIN","M",2014,"German Shepherd Dog",11377,"07/10/2015","07/10/2016",2016,"Queens",2339150
"LADY","F",2014,"Beagle",11208,"07/10/2015","07/10/2016",2016,"Brooklyn",2640329
"DAVINCI","M",2013,"Poodle",10009,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"DUTCHESS","F",2014,"German Shepherd Dog",11692,"07/10/2015","07/10/2016",2016,"Queens",2339150
"LAILA","F",2012,"Chihuahua",10031,"07/10/2015","06/28/2018",2016,"Manhattan",1663447
"DULCE","F",2011,"Chihuahua",10022,"07/10/2015","12/28/2016",2016,"Manhattan",1663447
"MAX","M",2014,"Golden Retriever",10025,"07/10/2015","03/05/2017",2016,"Manhattan",1663447
"OREO","M",2010,"Shih Tzu",11418,"07/10/2015","07/08/2016",2016,"Queens",2339150
"SIR","M",2007,"Yorkshire Terrier",11225,"07/10/2015","06/29/2016",2016,"Brooklyn",2640329
"MAX","M",2006,"Bichon Frise",11691,"07/10/2015","07/10/2016",2016,"Queens",2339150
"MADISON","F",2014,"Labrador Retriever Crossbreed",11692,"07/10/2015","07/10/2016",2016,"Queens",2339150
"JEFFREY","M",2010,"Chihuahua",10002,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"UNKNOWN","M",2015,"Coton de Tulear",10017,"07/10/2015","07/10/2016",2016,"Manhattan",1663447
"MINNIE","F",2010,"Chihuahua",11414,"07/10/2015","07/22/2016",2016,"Queens",2339150
"BUTCH","M",2013,"Scottish Terrier",10011,"07/10/2015","06/06/2016",2016,"Manhattan",1663447
"MAGDALENA","F",2013,"American Staffordshire Terrier",11211,"07/10/2015","07/10/2016",2016,"Brooklyn",2640329
"PAULYA","F",2012,"Boxer",11209,"07/11/2015","07/11/2016",2016,"Brooklyn",2640329
"BOOEY","M",2015,"Yorkshire Terrier",11204,"07/11/2015","07/11/2016",2016,"Brooklyn",2640329
"BABY","F",2013,"American Staffordshire Terrier",11208,"07/11/2015","07/11/2016",2016,"Brooklyn",2640329
"BAILEY","F",2014,"Terrier mix",10027,"07/11/2015","07/11/2020",2016,"Manhattan",1663447
"BELLA","F",2015,"Chihuahua",10314,"07/11/2015","07/11/2016",2016,"Staten Island",475948
"NIBBLER","F",2004,"Chihuahua",10023,"07/11/2015","07/20/2016",2016,"Manhattan",1663447
"WILLOUGHBY","M",2014,"Chihuahua",11201,"07/11/2015","07/11/2016",2016,"Brooklyn",2640329
"GOLDIE","F",2011,"American Pit Bull Mix / Pit Bull Mix",11216,"07/11/2015","07/11/2016",2016,"Brooklyn",2640329
"PETER","M",2014,"Havanese",11432,"07/11/2015","07/11/2016",2016,"Queens",2339150
"QUIGLEY","M",2007,"Petit Basset Griffon Vendeen",10003,"07/11/2015","07/11/2020",2016,"Manhattan",1663447
"WOOF","M",2014,"Shih Tzu",11102,"07/11/2015","07/11/2016",2016,"Queens",2339150
"BROWNEE","F",2014,"American Pit Bull Mix / Pit Bull Mix",11421,"07/11/2015","07/11/2016",2016,"Queens",2339150
"UNKNOWN","F",2014,"American Pit Bull Terrier/Pit Bull",11206,"07/11/2015","07/11/2016",2016,"Brooklyn",2640329
"BUDDY","M",2014,"Shih Tzu",11218,"07/11/2015","07/11/2016",2016,"Brooklyn",2640329
"PEPSI","M",2015,"Yorkshire Terrier",11432,"07/11/2015","07/11/2016",2016,"Queens",2339150
"COSETTE","F",2013,"Italian Greyhound",10019,"07/11/2015","07/11/2016",2016,"Manhattan",1663447
"ELLA","F",2010,"American Staffordshire Terrier",11211,"07/11/2015","07/29/2019",2016,"Brooklyn",2640329
"FLUFFY","F",2008,"Schnauzer, Miniature",11231,"07/11/2015","07/20/2016",2016,"Brooklyn",2640329
"ONYX","F",2009,"American Pit Bull Mix / Pit Bull Mix",11357,"07/11/2015","08/01/2017",2016,"Queens",2339150
"CUPID","M",2010,"Yorkshire Terrier Crossbreed",11370,"07/11/2015","07/11/2016",2016,"Queens",2339150
"KING","M",2010,"Pekingese",11212,"07/11/2015","07/11/2016",2016,"Brooklyn",2640329
"SPYRO","M",2004,"Yorkshire Terrier",11421,"07/11/2015","07/11/2016",2016,"Queens",2339150
"BRODIE","F",2011,"Beagle",11209,"07/11/2015","07/11/2016",2016,"Brooklyn",2640329
"HANK","M",2015,"Havanese",10065,"07/11/2015","07/11/2016",2016,"Manhattan",1663447
"LEILA","F",2014,"American Pit Bull Mix / Pit Bull Mix",11237,"07/11/2015","07/11/2016",2016,"Brooklyn",2640329
"FERN","F",2012,"American Staffordshire Terrier",10471,"07/11/2015","07/11/2016",2016,"Bronx",1446541
"BUGSY","M",2014,"American Staffordshire Terrier",11105,"07/11/2015","07/11/2016",2016,"Queens",2339150
"SARA","F",2014,"Labrador Retriever Crossbreed",11697,"07/11/2015","07/11/2016",2016,"Queens",2339150
"CHRISSY","F",2012,"Shih Tzu",10456,"07/11/2015","07/11/2016",2016,"Bronx",1446541
"MARCUS","M",2004,"Maltese",11374,"07/11/2015","07/11/2016",2016,"Queens",2339150
"MYAR","F",2014,"American Pit Bull Mix / Pit Bull Mix",10303,"07/11/2015","07/11/2016",2016,"Staten Island",475948
"MO","M",2013,"Bull Dog, English",10312,"07/11/2015","07/11/2016",2016,"Staten Island",475948
"RILEY","M",2005,"West High White Terrier",11213,"07/11/2015","07/02/2016",2016,"Brooklyn",2640329
"FLOYD","M",2009,"Staffordshire Bull Terrier",11106,"07/11/2015","08/01/2016",2016,"Queens",2339150
"SUGAR","F",2007,"Jack Russell Terrier",10027,"07/11/2015","12/26/2019",2016,"Manhattan",1663447
"SPOT","M",2002,"Cocker Spaniel",11369,"07/11/2015","07/11/2016",2016,"Queens",2339150
"CARROT","F",2009,"Chihuahua",11208,"07/11/2015","07/11/2016",2016,"Brooklyn",2640329
"LOLA","F",2014,"French Bulldog",11104,"07/11/2015","07/11/2020",2016,"Queens",2339150
"BILLY","F",2015,"Border Collie",11211,"07/11/2015","07/11/2016",2016,"Brooklyn",2640329
"COCO","F",2014,"Bichon Frise",11364,"07/11/2015","07/11/2016",2016,"Queens",2339150
