"AnimalName","AnimalGender","AnimalBirthYear","BreedName","ZipCode","LicenseIssuedDate","LicenseExpiredDate","Extract.Year","Borough","BoroughPop"
"SCOUT","F",2013,"Poodle, Miniature",10023,"10/06/2014","10/06/2016",2016,"Manhattan",1649114
"TUNA","F",2005,"Toy Fox Terrier",11221,"10/06/2014","10/06/2017",2016,"Brooklyn",2621793
"CHEWY","M",2003,"Greyhound",10314,"10/06/2014","03/29/2016",2016,"Staten Island",473324
"JORDAN","F",2007,"American Staffordshire Terrier",10040,"10/07/2014","10/07/2016",2016,"Manhattan",1649114
"BANDIT","M",2014,"Shih Tzu",10001,"10/07/2014","10/07/2016",2016,"Manhattan",1649114
"SPENCER","F",2014,"German Shepherd Crossbreed",11215,"10/07/2014","10/07/2019",2016,"Brooklyn",2621793
"MIA","F",2009,"Miniature American Shepherd",11106,"10/07/2014","10/07/2019",2016,"Queens",2321580
"SKIPPY","M",2004,"Jack Russell Terrier",11215,"10/07/2014","10/07/2017",2016,"Brooklyn",2621793
"CUSHI","M",2011,"Yorkshire Terrier",11372,"10/07/2014","02/17/2016",2016,"Queens",2321580
"TRAVIS","M",2007,"Poodle, Miniature",10007,"10/07/2014","10/07/2017",2016,"Manhattan",1649114
"DAX","M",2009,"Welsh Corgi, Cardigan",10021,"10/07/2014","10/07/2019",2016,"Manhattan",1649114
"BEEZIE","F",2013,"French Bulldog",10012,"10/08/2014","10/08/2017",2016,"Manhattan",1649114
"HENDRIX","M",2012,"Shih Tzu",11375,"10/08/2014","10/08/2019",2016,"Queens",2321580
"CLARA","F",2012,"Border Collie",11205,"10/08/2014","10/08/2017",2016,"Brooklyn",2621793
"OTIS","M",2011,"Labrador Retriever Crossbreed",11231,"10/08/2014","06/08/2019",2016,"Brooklyn",2621793
"BENJAMIN","M",2014,"Standard Schnauzer",10032,"10/08/2014","10/08/2016",2016,"Manhattan",1649114
"CODY","M",2012,"Siberian Husky",11105,"10/08/2014","10/08/2016",2016,"Queens",2321580
"WAXEY","M",2009,"Chihuahua",10039,"10/08/2014","01/09/2016",2016,"Manhattan",1649114
"PRINCE","M",2011,"Labrador Retriever",11228,"10/08/2014","10/08/2017",2016,"Brooklyn",2621793
"BENDELS","M",2005,"Maltese",10023,"10/09/2014","10/09/2017",2016,"Manhattan",1649114
"LUNA","F",2012,"Shih Tzu",10039,"10/09/2014","10/09/2017",2016,"Manhattan",1649114
"RIVER","F",2013,"Australian Shepherd",10012,"10/09/2014","08/06/2016",2016,"Manhattan",1649114
"SASHA","F",2008,"Yorkshire Terrier",11224,"10/09/2014","12/14/2019",2016,"Brooklyn",2621793
"ZAPPA","M",2008,"Border Collie",11205,"10/09/2014","10/09/2016",2016,"Brooklyn",2621793
"ALEX","M",2011,"Yorkshire Terrier",10023,"10/09/2014","10/09/2016",2016,"Manhattan",1649114
"DELILAH","F",2007,"German Shepherd Crossbreed",10024,"10/09/2014","10/11/2019",2016,"Manhattan",1649114
"ELLA","F",2012,"Shih Tzu",10023,"10/09/2014","10/09/2016",2016,"Manhattan",1649114
"BIANCO","M",2008,"Maltese",11102,"10/09/2014","11/12/2016",2016,"Queens",2321580
"POLLY","F",2013,"Yorkshire Terrier",10011,"10/09/2014","10/09/2019",2016,"Manhattan",1649114
"NIKKO","M",2010,"Siberian Husky",10038,"10/09/2014","10/14/2016",2016,"Manhattan",1649114
"MOJO","M",2010,"German Shepherd Crossbreed",11222,"10/09/2014","10/29/2016",2016,"Brooklyn",2621793
"LAYLA","F",2011,"Bull Dog, French",10011,"10/09/2014","12/11/2017",2016,"Manhattan",1649114
"ZOEY","F",2007,"Puggle",11228,"10/09/2014","10/09/2019",2016,"Brooklyn",2621793
"MURPHY","M",2012,"Labradoodle",10016,"10/09/2014","07/18/2019",2016,"Manhattan",1649114
"WATSON","M",2013,"Beagle",11238,"10/09/2014","10/10/2019",2016,"Brooklyn",2621793
"PENNY","F",2012,"Bassett Hound",10002,"10/10/2014","10/10/2016",2016,"Manhattan",1649114
"CHANTILLY","F",2012,"Brittany Spaniel",11415,"10/10/2014","10/10/2016",2016,"Queens",2321580
"LUNA","F",2012,"Rottweiler",10451,"10/10/2014","10/10/2016",2016,"Bronx",1438159
"BETSY","F",2011,"Labrador Retriever",11375,"10/10/2014","08/01/2019",2016,"Queens",2321580
"BOOMER","F",2011,"Boston Terrier",11101,"10/10/2014","10/10/2019",2016,"Queens",2321580
"TOOTSIE","F",2008,"Staffordshire Bull Terrier",11385,"10/10/2014","08/08/2017",2016,"Queens",2321580
"HUMPHREY","M",2013,"Golden Retriever",10017,"10/11/2014","10/11/2016",2016,"Manhattan",1649114
"AJ","M",2012,"Golden Retriever",10075,"10/11/2014","10/11/2017",2016,"Manhattan",1649114
"TUCKER","M",2006,"Shih Tzu",11221,"10/11/2014","10/11/2017",2016,"Brooklyn",2621793
"PHOENXI","F",2006,"Maltese",10128,"10/11/2014","10/11/2019",2016,"Manhattan",1649114
"OLIVIA","F",2008,"Havanese",10026,"10/11/2014","08/19/2017",2016,"Manhattan",1649114
"DIZZY","M",2012,"Beagle Crossbreed",10023,"10/11/2014","10/11/2017",2016,"Manhattan",1649114
"XIAO","F",2007,"Shih Tzu",10280,"10/11/2014","10/11/2019",2016,"Manhattan",1649114
"COCO","F",2011,"Labradoodle",10065,"10/11/2014","10/11/2017",2016,"Manhattan",1649114
"FRANKIE","F",2013,"Schnauzer, Standard",10025,"10/11/2014","10/11/2019",2016,"Manhattan",1649114
"REGGIE","M",2009,"Collie, Smooth Coat",11209,"10/11/2014","10/12/2017",2016,"Brooklyn",2621793
"DUDLEY","M",2003,"Schnauzer, Miniature",10025,"10/11/2014","09/30/2016",2016,"Manhattan",1649114
"TOBY","M",2011,"Golden Retriever",10025,"10/11/2014","10/11/2017",2016,"Manhattan",1649114
"LUCKY","M",2013,"Maltese",11101,"10/11/2014","10/11/2019",2016,"Queens",2321580
"WALLY","M",2009,"Bull Dog, French",11228,"10/11/2014","08/11/2017",2016,"Brooklyn",2621793
"RAMIRO","M",2014,"Golden Retriever",10029,"10/11/2014","10/11/2016",2016,"Manhattan",1649114
"JASPER","M",2010,"Jack Russell Terrier",10451,"10/11/2014","10/11/2019",2016,"Bronx",1438159
"FELLA","M",2003,"Lhasa Apso",10023,"10/11/2014","10/11/2019",2016,"Manhattan",1649114
"BARKLEY","F",2014,"Labradoodle",10128,"10/11/2014","10/11/2019",2016,"Manhattan",1649114
"AMY","F",2001,"Labrador Retriever Crossbreed",10023,"10/11/2014","10/11/2016",2016,"Manhattan",1649114
"CHARLIE","M",2013,"Vizsla",10025,"10/11/2014","10/11/2019",2016,"Manhattan",1649114
"SORU","M",2010,"Labrador Retriever Crossbreed",11238,"10/13/2014","10/13/2019",2016,"Brooklyn",2621793
"HERMAN","M",2012,"Jack Russell Terrier",11358,"10/13/2014","10/13/2017",2016,"Queens",2321580
"BONACKER","M",2008,"American English Coonhound",10025,"10/13/2014","10/13/2017",2016,"Manhattan",1649114
"BEAR","M",2013,"Labrador Retriever Crossbreed",10031,"10/13/2014","09/24/2016",2016,"Manhattan",1649114
"TALULLAH","F",2014,"Chihuahua",10011,"10/13/2014","10/13/2019",2016,"Manhattan",1649114
"SHADOW","M",2012,"Labrador Retriever",11218,"10/13/2014","10/13/2016",2016,"Brooklyn",2621793
"LEROY","M",2010,"Bull Dog, French",10013,"10/13/2014","03/27/2019",2016,"Manhattan",1649114
"MAX","M",2013,"Pomeranian",11358,"10/13/2014","07/14/2017",2016,"Queens",2321580
"OSCAR","M",2012,"Border Collie",11106,"10/14/2014","10/14/2016",2016,"Queens",2321580
"SAMMY","M",2007,"Australian Shepherd",10027,"10/14/2014","10/14/2019",2016,"Manhattan",1649114
"GOBI","M",2014,"Labrador Retriever",10128,"10/14/2014","10/14/2019",2016,"Manhattan",1649114
"ELLIE","F",2010,"Jack Russell Terrier",11106,"10/14/2014","10/14/2016",2016,"Queens",2321580
"ZACK","M",2010,"Poodle, Miniature",10028,"10/14/2014","10/14/2017",2016,"Manhattan",1649114
"ROXIE","F",2007,"Labrador Retriever",10028,"10/14/2014","09/24/2017",2016,"Manhattan",1649114
"CHEWBACCA","M",2014,"German Shepherd Dog",11204,"10/14/2014","10/14/2019",2016,"Brooklyn",2621793
"ROMEO","M",2007,"Chihuahua",10022,"10/14/2014","07/11/2016",2016,"Manhattan",1649114
"HUMFREY","M",2009,"Shih Tzu",10021,"10/14/2014","10/14/2017",2016,"Manhattan",1649114
"LOUIS","M",2000,"Portuguese Water Dog",10024,"10/14/2014","10/17/2016",2016,"Manhattan",1649114
"RO","F",2009,"Labrador Retriever Crossbreed",11215,"10/14/2014","02/01/2016",2016,"Brooklyn",2621793
"JUNE","F",2011,"Collie Crossbreed",11105,"10/14/2014","09/29/2016",2016,"Queens",2321580
"BETTY","F",2012,"Bull Dog, French",11206,"10/15/2014","10/06/2016",2016,"Brooklyn",2621793
"MADELINA","F",2012,"Beagle Crossbreed",10034,"10/15/2014","10/02/2019",2016,"Manhattan",1649114
"GIZMO","M",2003,"Chihuahua",10023,"10/15/2014","10/15/2017",2016,"Manhattan",1649114
"SASHA","F",2002,"Miniature Pinscher",11235,"10/15/2014","10/15/2016",2016,"Brooklyn",2621793
"JENNY","F",2012,"Silky Terrier",10312,"10/16/2014","12/21/2019",2016,"Staten Island",473324
"LEXY","F",2006,"Yorkshire Terrier",10019,"10/16/2014","10/16/2016",2016,"Manhattan",1649114
"GABE","M",2012,"Rhodesian Ridgeback",11215,"10/16/2014","10/16/2017",2016,"Brooklyn",2621793
"CARLY","F",2014,"Doberman Pinscher",10309,"10/16/2014","10/16/2019",2016,"Staten Island",473324
"JJYODAA","M",2010,"Shih Tzu",10314,"10/16/2014","10/16/2019",2016,"Staten Island",473324
"LOL","F",2008,"Rottweiler",10314,"10/16/2014","09/17/2016",2016,"Staten Island",473324
"EMMY","F",2014,"Doberman Pinscher",10309,"10/16/2014","10/16/2019",2016,"Staten Island",473324
"ME","F",2004,"Miniature Pinscher",11434,"10/16/2014","02/28/2016",2016,"Queens",2321580
"CASPER","M",2012,"Beagle",11414,"10/16/2014","02/17/2019",2016,"Queens",2321580
"SAM","M",2007,"Labrador Retriever",11418,"10/16/2014","10/30/2016",2016,"Queens",2321580
"LYDIA","F",2011,"Beagle Crossbreed",10014,"10/16/2014","10/16/2017",2016,"Manhattan",1649114
"BARTHOLOMEW","M",2007,"Jack Russell Terrier",11238,"10/16/2014","10/16/2016",2016,"Brooklyn",2621793
"MILEY","M",2007,"Yorkshire Terrier",10016,"10/17/2014","10/17/2019",2016,"Manhattan",1649114
"LUKE","M",2012,"Border Terrier",10025,"10/17/2014","10/17/2016",2016,"Manhattan",1649114
"BLU","F",2009,"Yorkshire Terrier",10016,"10/17/2014","10/17/2019",2016,"Manhattan",1649114
"BACON","M",2001,"Shiba Inu",10002,"10/17/2014","10/27/2019",2016,"Manhattan",1649114
"SOFIE","F",2013,"Bichon Frise",11238,"10/17/2014","10/25/2019",2016,"Brooklyn",2621793
"FRITZ","M",2005,"Schnauzer, Miniature",10009,"10/17/2014","10/17/2019",2016,"Manhattan",1649114
"NAKIA","F",2012,"American Pit Bull Mix / Pit Bull Mix",10026,"10/17/2014","10/17/2017",2016,"Manhattan",1649114
"BRIX","F",2006,"Puggle",10013,"10/17/2014","08/29/2017",2016,"Manhattan",1649114
"CHESTER","M",2008,"Labrador Retriever Crossbreed",11375,"10/18/2014","02/20/2016",2016,"Queens",2321580
"ROSIE","F",2013,"American Pit Bull Mix / Pit Bull Mix",10470,"10/18/2014","10/18/2019",2016,"Bronx",1438159
"ELVIS","M",2009,"Yorkshire Terrier",10035,"10/18/2014","10/18/2019",2016,"Manhattan",1649114
"GUINNESS","M",2012,"Beagle Crossbreed",11379,"10/18/2014","10/18/2019",2016,"Queens",2321580
"ROOSEVELT","M",2012,"Beagle Crossbreed",11379,"10/18/2014","10/18/2019",2016,"Queens",2321580
"PUFFY","F",2002,"Poodle, Miniature",10037,"10/18/2014","10/18/2016",2016,"Manhattan",1649114
"ROSS","M",2014,"Bichon Frise",11238,"10/18/2014","10/18/2019",2016,"Brooklyn",2621793
"STELLA","F",2010,"Yorkshire Terrier",10035,"10/18/2014","10/18/2019",2016,"Manhattan",1649114
"HARLEY","F",2012,"German Shepherd Crossbreed",10470,"10/18/2014","10/18/2019",2016,"Bronx",1438159
"CUPCAKES","F",2011,"Yorkshire Terrier",10037,"10/18/2014","10/18/2017",2016,"Manhattan",1649114
"ROCKY","M",2013,"Dachshund",11101,"10/18/2014","10/18/2017",2016,"Queens",2321580
"RAWLY","M",2001,"Poodle, Toy",10023,"10/18/2014","10/18/2016",2016,"Manhattan",1649114
"TITUS","M",2013,"Scottish Terrier",11233,"10/19/2014","08/11/2016",2016,"Brooklyn",2621793
"KITA","F",2014,"Shiba Inu",11222,"10/19/2014","10/19/2017",2016,"Brooklyn",2621793
"BUDDY","M",2013,"German Shepherd Crossbreed",11385,"10/19/2014","10/19/2017",2016,"Queens",2321580
"ZOE","F",2014,"Poodle",10013,"10/19/2014","10/19/2016",2016,"Manhattan",1649114
"BARKLEY","F",2010,"American Pit Bull Mix / Pit Bull Mix",10075,"10/19/2014","11/13/2019",2016,"Manhattan",1649114
"CASSIE","F",2011,"Belgian Malinois",11211,"10/19/2014","09/16/2019",2016,"Brooklyn",2621793
"HATCHI","M",2011,"Maltese",10027,"10/20/2014","10/20/2017",2016,"Manhattan",1649114
"MELODY","F",2007,"Maltese",10128,"10/20/2014","10/20/2019",2016,"Manhattan",1649114
"BEANS","M",2011,"Beagle",10040,"10/20/2014","10/20/2016",2016,"Manhattan",1649114
"LOCA","F",2009,"Cavalier King Charles Spaniel",10009,"10/20/2014","06/04/2016",2016,"Manhattan",1649114
"HENRIK","M",2009,"German Shepherd Crossbreed",11358,"10/20/2014","09/08/2016",2016,"Queens",2321580
"BROOKE","F",2009,"Bull Terrier",11233,"10/20/2014","02/24/2019",2016,"Brooklyn",2621793
"ONYX","M",2009,"Schnauzer, Standard",11368,"10/20/2014","06/01/2016",2016,"Queens",2321580
"MAGICK","M",2010,"Siberian Husky",11219,"10/21/2014","10/21/2017",2016,"Brooklyn",2621793
"KOKO","F",2013,"Chihuahua",10462,"10/21/2014","11/11/2018",2016,"Bronx",1438159
"DULCE","F",2009,"Poodle, Miniature",11373,"10/21/2014","08/21/2016",2016,"Queens",2321580
"TIGER","M",2010,"German Shepherd Dog",11354,"10/21/2014","10/21/2017",2016,"Queens",2321580
"SAM","M",2008,"Bull Dog, English",11220,"10/21/2014","08/04/2017",2016,"Brooklyn",2621793
"WILLIS","M",2010,"Bull Dog, English",11209,"10/21/2014","10/21/2016",2016,"Brooklyn",2621793
"HOWARD","M",2012,"Pomeranian",11238,"10/22/2014","09/25/2016",2016,"Brooklyn",2621793
"JADE","F",2010,"Schipperkee",10461,"10/22/2014","04/28/2017",2016,"Bronx",1438159
"WATSON","M",2012,"Wheaton Terrier",11215,"10/22/2014","10/22/2019",2016,"Brooklyn",2621793
"JACKSON","M",2014,"French Bulldog",10009,"10/22/2014","10/22/2019",2016,"Manhattan",1649114
"ROCKY","M",2010,"Yorkshire Terrier",11223,"10/22/2014","10/22/2017",2016,"Brooklyn",2621793
"MAX","M",2013,"Yorkshire Terrier",11373,"10/22/2014","09/25/2016",2016,"Queens",2321580
"ZIPPY","F",2010,"Scottish Terrier",11221,"10/22/2014","11/20/2017",2016,"Brooklyn",2621793
"APOLLO","M",2006,"Brittany Spaniel",11222,"10/22/2014","10/18/2017",2016,"Brooklyn",2621793
"RIO","M",2006,"Labrador Retriever",11101,"10/22/2014","10/22/2017",2016,"Queens",2321580
"WINSTON","M",2005,"Norfolk Terrier",10128,"10/22/2014","11/30/2019",2016,"Manhattan",1649114
"KINGSTON","M",2014,"Pekingese",10037,"10/22/2014","10/22/2016",2016,"Manhattan",1649114
"Q","M",2007,"Golden Retriever",11238,"10/22/2014","08/31/2019",2016,"Brooklyn",2621793
"BEETHOVEN","M",2009,"Cocker Spaniel",11223,"10/22/2014","11/30/2017",2016,"Brooklyn",2621793
"PACKARD","M",2006,"Labrador Retriever Crossbreed",11365,"10/22/2014","09/06/2017",2016,"Queens",2321580
"CARLY","F",2010,"Golden Retriever",11234,"10/23/2014","11/29/2019",2016,"Brooklyn",2621793
"LEO","M",2008,"Pug",10036,"10/23/2014","10/23/2016",2016,"Manhattan",1649114
"SUKI","F",2006,"Lhasa Apso",10065,"10/23/2014","09/03/2016",2016,"Manhattan",1649114
"PINKY","F",2001,"Maltese",10003,"10/23/2014","11/29/2016",2016,"Manhattan",1649114
"ONYX","M",2010,"Poodle, Toy",11207,"10/23/2014","10/23/2016",2016,"Brooklyn",2621793
"BENJI","M",2008,"Yorkshire Terrier",11239,"10/23/2014","10/23/2017",2016,"Brooklyn",2621793
"BEAKER","M",2011,"Beagle Crossbreed",10025,"10/23/2014","09/10/2017",2016,"Manhattan",1649114
"CYCLOPSE","M",2011,"Shih Tzu",11223,"10/23/2014","10/23/2019",2016,"Brooklyn",2621793
"ANNIE","F",2006,"Dachshund Smooth Coat Miniature",10036,"10/23/2014","10/23/2019",2016,"Manhattan",1649114
"GRACIE","F",2012,"Shih Tzu",11223,"10/23/2014","10/23/2019",2016,"Brooklyn",2621793
"ADDISON","F",2012,"Poodle",10024,"10/23/2014","10/23/2016",2016,"Manhattan",1649114
"FOXY","F",2012,"Shiba Inu",10003,"10/23/2014","11/01/2019",2016,"Manhattan",1649114
"SHELDON","M",2012,"Poodle, Standard",10303,"10/23/2014","09/08/2016",2016,"Staten Island",473324
"FRENCHIE","M",2009,"Chihuahua",10036,"10/23/2014","10/23/2016",2016,"Manhattan",1649114
"KAI","M",2010,"German Shepherd Dog",11694,"10/23/2014","09/07/2017",2016,"Queens",2321580
"BUDDY","M",2014,"Great Dane",10023,"10/23/2014","10/23/2019",2016,"Manhattan",1649114
"BRUNO","M",2014,"Newfoundland",10016,"10/24/2014","10/24/2019",2016,"Manhattan",1649114
"CHIP","M",2013,"Yorkshire Terrier",10016,"10/24/2014","11/04/2016",2016,"Manhattan",1649114
"LOLA","F",2011,"Chihuahua",10128,"10/24/2014","11/04/2017",2016,"Manhattan",1649114
"MOMO","M",2011,"Bouvier Des Flandres",11385,"10/24/2014","11/04/2019",2016,"Queens",2321580
"SOFIA","F",2009,"Bernese Mountain Dog",11238,"10/24/2014","07/05/2017",2016,"Brooklyn",2621793
"RIO","M",2011,"Shih Tzu",10465,"10/24/2014","11/10/2019",2016,"Bronx",1438159
"BLACKY","M",2009,"American Pit Bull Mix / Pit Bull Mix",11209,"10/24/2014","10/24/2016",2016,"Brooklyn",2621793
"KATIE","F",2009,"Labrador Retriever Crossbreed",11226,"10/24/2014","10/24/2019",2016,"Brooklyn",2621793
"LEAH","F",2012,"Labrador Retriever Crossbreed",10002,"10/24/2014","11/09/2019",2016,"Manhattan",1649114
"MAXIMUS","M",2009,"Cane Corso",10025,"10/24/2014","02/05/2016",2016,"Manhattan",1649114
"RILEY","M",2004,"Golden Retriever",11201,"10/24/2014","06/24/2016",2016,"Brooklyn",2621793
"LITA","F",2009,"Boston Terrier",10002,"10/24/2014","04/25/2019",2016,"Manhattan",1649114
"LAMBO","M",2011,"Cavalier King Charles Spaniel",11377,"10/24/2014","11/14/2019",2016,"Queens",2321580
"HUDSON","M",2012,"Labrador Retriever",10025,"10/24/2014","11/19/2019",2016,"Manhattan",1649114
"FRANK","M",2012,"Dachshund Smooth Coat",10036,"10/24/2014","08/27/2019",2016,"Manhattan",1649114
"ZACH","M",2012,"Australian Shepherd",10003,"10/25/2014","10/25/2016",2016,"Manhattan",1649114
"ROSA","F",2013,"Dachshund Smooth Coat",10011,"10/25/2014","10/25/2017",2016,"Manhattan",1649114
"LULU","F",2014,"Miniature Schnauzer",10028,"10/25/2014","10/25/2019",2016,"Manhattan",1649114
"JASPER","M",2009,"Pomeranian",11375,"10/25/2014","10/25/2019",2016,"Queens",2321580
"LUIGI","M",2010,"Pomeranian",10009,"10/25/2014","10/25/2019",2016,"Manhattan",1649114
"ALFIE","M",2009,"Welsh Corgi, Pembroke",10003,"10/25/2014","08/23/2018",2016,"Manhattan",1649114
"PETTITTE","M",2014,"Beagle",10003,"10/25/2014","10/25/2019",2016,"Manhattan",1649114
"MAGGIE","F",2007,"German Shepherd Crossbreed",10009,"10/25/2014","10/25/2017",2016,"Manhattan",1649114
"BEAR","M",2013,"Boston Terrier",11206,"10/25/2014","10/25/2018",2016,"Brooklyn",2621793
"CLAMS","F",2014,"Boston Terrier",11231,"10/25/2014","10/25/2018",2016,"Brooklyn",2621793
"JOSIE","F",2013,"Border Collie",11361,"10/25/2014","10/25/2019",2016,"Queens",2321580
"MOLLY","F",2010,"Bull Dog, French",10009,"10/25/2014","09/07/2017",2016,"Manhattan",1649114
"LULU","F",2010,"Bull Dog, French",10009,"10/25/2014","09/07/2017",2016,"Manhattan",1649114
"LOCO","M",2013,"Shar-Pei, Chinese",11209,"10/25/2014","11/23/2017",2016,"Brooklyn",2621793
"JAMPY","M",2014,"American Pit Bull Mix / Pit Bull Mix",10009,"10/25/2014","10/25/2019",2016,"Manhattan",1649114
"ZOE","F",2003,"Chihuahua",11101,"10/25/2014","10/25/2016",2016,"Queens",2321580
"JOOBE","F",2007,"Havanese",10025,"10/25/2014","11/04/2019",2016,"Manhattan",1649114
"COCO","M",2008,"Poodle, Miniature",10128,"10/25/2014","11/06/2017",2016,"Manhattan",1649114
"NYLA","F",2011,"Pomeranian",11375,"10/25/2014","10/25/2017",2016,"Queens",2321580
"CLARA","F",2008,"Chihuahua",10014,"10/25/2014","10/25/2017",2016,"Manhattan",1649114
"TUGBOAT","M",2008,"Great Dane",11222,"10/25/2014","10/25/2017",2016,"Brooklyn",2621793
"CLEO","F",2009,"English Springer Spaniel",11230,"10/25/2014","10/25/2019",2016,"Brooklyn",2621793
"SHELDON","M",2013,"Irish Terrier",10009,"10/25/2014","10/25/2016",2016,"Manhattan",1649114
"FRANK","M",2014,"French Bulldog",10016,"10/25/2014","10/25/2019",2016,"Manhattan",1649114
"HEFNER","M",2008,"Pomeranian",10009,"10/25/2014","10/25/2019",2016,"Manhattan",1649114
"ROCKY","M",2014,"Labrador Retriever Crossbreed",11691,"10/25/2014","10/25/2019",2016,"Queens",2321580
"BUCKET","M",2009,"Shih Tzu",10467,"10/25/2014","11/04/2019",2016,"Bronx",1438159
"NEMO","M",2014,"Dachshund Smooth Coat Miniature",11214,"10/25/2014","10/25/2017",2016,"Brooklyn",2621793
"TONY","M",2012,"Shih Tzu",10016,"10/25/2014","12/28/2019",2016,"Manhattan",1649114
"FRITZ","F",2008,"Chihuahua",11201,"10/25/2014","10/25/2016",2016,"Brooklyn",2621793
"JACOB","M",2011,"Maltese",11211,"10/25/2014","10/25/2019",2016,"Brooklyn",2621793
"MURPHY","M",2008,"Poodle, Miniature",10465,"10/26/2014","10/26/2017",2016,"Bronx",1438159
"FISTIKI","M",2009,"Cairn Terrier",10003,"10/26/2014","09/24/2019",2016,"Manhattan",1649114
"BOOZER","M",2012,"Tibetan Terrier",10017,"10/26/2014","11/22/2019",2016,"Manhattan",1649114
"CHANCE","M",2010,"Yorkshire Terrier",11201,"10/26/2014","11/02/2016",2016,"Brooklyn",2621793
"MOJO","M",2010,"Doberman Pinscher",10075,"10/26/2014","09/22/2016",2016,"Manhattan",1649114
"BUSY","F",2007,"Chihuahua",11223,"10/26/2014","10/26/2019",2016,"Brooklyn",2621793
"PELUCHE","M",2009,"Shih Tzu",10463,"10/26/2014","10/26/2017",2016,"Bronx",1438159
"TINO","M",2012,"Maltese",10304,"10/26/2014","09/06/2016",2016,"Staten Island",473324
"TOUGH","M",2012,"Chihuahua",10033,"10/26/2014","10/26/2019",2016,"Manhattan",1649114
"BROWNIE","M",2010,"Chihuahua",11223,"10/26/2014","10/26/2019",2016,"Brooklyn",2621793
"LIBBY","F",2009,"Puggle",11215,"10/26/2014","10/26/2017",2016,"Brooklyn",2621793
"COOPER","M",2009,"Beagle",10024,"10/27/2014","10/27/2016",2016,"Manhattan",1649114
"OSCAR","M",2012,"Yorkshire Terrier",11222,"10/27/2014","10/27/2016",2016,"Brooklyn",2621793
"LEO","M",2008,"Pomeranian",11105,"10/27/2014","10/27/2019",2016,"Queens",2321580
"DAISY","F",2008,"Shih Tzu",11106,"10/27/2014","11/25/2017",2016,"Queens",2321580
"CHARLIE","M",2013,"Cavalier King Charles Spaniel",11231,"10/27/2014","10/27/2017",2016,"Brooklyn",2621793
"JOEY","M",2012,"Poodle",10024,"10/27/2014","10/27/2016",2016,"Manhattan",1649114
"CASEY","F",2005,"Labrador Retriever",10075,"10/27/2014","11/23/2019",2016,"Manhattan",1649114
"PAPI","M",2010,"Havanese",10282,"10/27/2014","11/24/2017",2016,"Manhattan",1649114
"INNIS","M",2013,"Labrador Retriever",11379,"10/27/2014","11/15/2019",2016,"Queens",2321580
"CLEO","F",2006,"Maltese",10128,"10/27/2014","10/27/2019",2016,"Manhattan",1649114
"HENRY","M",2011,"Poodle",11222,"10/27/2014","10/27/2016",2016,"Brooklyn",2621793
"SOPHI","F",2007,"Labrador Retriever",11201,"10/27/2014","10/27/2016",2016,"Brooklyn",2621793
"HARVEY","F",2012,"Cocker Spaniel",11238,"10/27/2014","11/11/2019",2016,"Brooklyn",2621793
"MAGGIE","F",2010,"Wheaton Terrier",10025,"10/27/2014","11/01/2019",2016,"Manhattan",1649114
"PRINCESS","F",2001,"Cocker Spaniel",10463,"10/27/2014","08/30/2017",2016,"Bronx",1438159
"HALLY","F",2012,"German Shepherd Crossbreed",11385,"10/28/2014","10/28/2017",2016,"Queens",2321580
"VALLEY","F",2009,"Beagle Crossbreed",10451,"10/28/2014","10/28/2017",2016,"Bronx",1438159
"LEE","F",2006,"Chow Chow",10028,"10/28/2014","11/02/2016",2016,"Manhattan",1649114
"CHARLEY","M",2013,"Yorkshire Terrier",11220,"10/28/2014","11/09/2017",2016,"Brooklyn",2621793
"ELI","M",2012,"Yorkshire Terrier",11423,"10/28/2014","04/19/2019",2016,"Queens",2321580
"TEDDY","M",2004,"Labrador Retriever Crossbreed",10312,"10/28/2014","08/30/2016",2016,"Staten Island",473324
"CECILY","F",2014,"German Shepherd Dog",10460,"10/28/2014","10/28/2016",2016,"Bronx",1438159
"MIA","F",2009,"Maltese",10312,"10/28/2014","10/28/2017",2016,"Staten Island",473324
"BULLY","M",2010,"American Pit Bull Terrier/Pit Bull",11419,"10/28/2014","09/24/2016",2016,"Queens",2321580
"RILEY","M",2006,"Miniature Pinscher",10306,"10/29/2014","10/31/2016",2016,"Staten Island",473324
"LEYLA","F",2013,"Yorkshire Terrier",11368,"10/29/2014","10/29/2016",2016,"Queens",2321580
"BUNNY","F",2014,"Chihuahua",10013,"10/29/2014","10/29/2017",2016,"Manhattan",1649114
"SNOWFLAKE","F",2011,"Yorkshire Terrier",11354,"10/29/2014","10/29/2019",2016,"Queens",2321580
"SPARKY","M",2005,"Tibetan Spaniel",10455,"10/29/2014","11/29/2018",2016,"Bronx",1438159
"COCO","M",2005,"Labrador Retriever",11692,"10/29/2014","10/29/2017",2016,"Queens",2321580
"BEAN","F",2014,"Siberian Husky",10018,"10/29/2014","10/29/2016",2016,"Manhattan",1649114
"OTIS","F",2011,"Labrador Retriever",10010,"10/29/2014","11/09/2016",2016,"Manhattan",1649114
"CHLOE","F",2010,"Cavalier King Charles Spaniel",11385,"10/30/2014","11/21/2017",2016,"Queens",2321580
"HITCHCOCK","M",2008,"Havanese",11215,"10/30/2014","01/08/2016",2016,"Brooklyn",2621793
"LEO","M",2014,"Cavalier King Charles Spaniel",11101,"10/30/2014","10/30/2016",2016,"Queens",2321580
